n; k; ScoreMoyen;
;;;
10;6.0;64.00000000000004
20;6.0;66.32200000000005
30;6.0;68.64400000000005
40;6.0;70.96600000000005
50;6.0;72.95800000000006
60;6.0;75.28000000000006
70;6.0;77.60200000000006
80;6.0;79.92400000000006
90;6.0;82.24600000000007
100;6.0;84.31400000000006
110;6.0;86.38200000000006
120;6.0;88.70400000000006
130;6.0;91.02600000000007
140;6.0;93.34800000000007
150;6.0;95.67000000000007
160;6.0;97.99200000000008
170;6.0;100.31400000000008
180;6.0;102.63600000000008
190;6.0;104.70400000000008
